"","Date","location","key","value","month"
"1222",2018-11-30,"Mushima (New port)","GEP",25.1988599054521,11
"1223",2018-12-01,"Mushima (Old port)","GEP",21.5242081253658,12
"1224",2018-12-01,"Mushima (New port)","GEP",23.7726842390698,12
"1225",2018-12-02,"Mushima (New port)","GEP",16.7845828724934,12
"1226",2018-12-03,"Mushima (Old port)","GEP",60.6303560835717,12
"1227",2018-12-03,"Mushima (New port)","GEP",23.4310282218775,12
"1228",2018-12-04,"Mushima (Old port)","GEP",24.4432515002386,12
"1229",2018-12-04,"Mushima (New port)","GEP",9.64741659010373,12
"1230",2018-12-05,"Mushima (Old port)","GEP",10.8359245340615,12
"1231",2018-12-05,"Mushima (New port)","GEP",21.3694773317449,12
"1232",2018-12-06,"Mushima (Old port)","GEP",7.2510824688005,12
"1233",2018-12-06,"Mushima (New port)","GEP",23.4279118629334,12
"1234",2018-12-07,"Mushima (Old port)","GEP",6.28874260548987,12
"1235",2018-12-07,"Mushima (New port)","GEP",10.1181877145059,12
"1236",2018-12-08,"Mushima (New port)","GEP",10.2750466354189,12
"1237",2018-12-09,"Mushima (Old port)","GEP",5.84860747038718,12
"1238",2018-12-09,"Mushima (New port)","GEP",20.6883927916051,12
"1239",2018-12-10,"Mushima (Old port)","GEP",7.64354992570383,12
"1240",2018-12-10,"Mushima (New port)","GEP",16.4026139822266,12
"1241",2018-12-11,"Mushima (Old port)","GEP",6.64983239524208,12
"1242",2018-12-11,"Mushima (New port)","GEP",16.8344531917751,12
"1243",2018-12-12,"Mushima (Old port)","GEP",23.4881010319517,12
"1244",2018-12-12,"Mushima (New port)","GEP",20.1243063719815,12
"1245",2018-12-13,"Mushima (Old port)","GEP",8.91895999379481,12
"1246",2018-12-14,"Mushima (Old port)","GEP",16.3594614333478,12
"1247",2018-12-14,"Mushima (New port)","GEP",15.3220005561298,12
"1248",2018-12-15,"Mushima (Old port)","GEP",20.2511231685206,12
"1249",2018-12-15,"Mushima (New port)","GEP",16.8489058552957,12
"1250",2018-12-16,"Mushima (Old port)","GEP",3.259791690052,12
"1251",2018-12-16,"Mushima (New port)","GEP",24.9561725488065,12
"1252",2018-12-17,"Mushima (Old port)","GEP",14.5674227411711,12
"1253",2018-12-18,"Mushima (Old port)","GEP",12.9940517645449,12
"1254",2018-12-18,"Mushima (New port)","GEP",14.0748220687224,12
